Case_ID,Region,Country,Pollutant_Type,Pollutant_Concentration_mg_kg,Soil_pH,Temperature_C,Humidity_%,Rainfall_mm,Crop_Type,Farming_Practice,Nearby_Industry,Water_Source_Type,Soil_Texture,Soil_Organic_Matter_%,Disease_Type,Disease_Severity,Health_Symptoms,Age_Group_Affected,Gender_Most_Affected,Mitigation_Measure,Case_Resolved,Follow_Up_Required,year,Soil_pH_ss,Rainfall_mm_ss
101456,1,0,0,1082,4.82,13.1,64.3,239.7,4,3,4,3,0,4.48,2,0,5,2,0,1,0,1,2023,-1.4095978982014288,0.34171359961157066
101457,4,8,0,1193,4.72,28.1,57.9,59.8,5,0,0,0,2,1.49,2,1,4,2,0,4,1,0,2023,-1.495353077316708,-1.2192048728951588
101458,0,5,3,336,4.9,31.3,34.7,100.6,0,1,1,2,2,2.15,1,2,2,0,1,2,1,0,2023,-1.3409937549092055,-0.8652000164289299
101459,4,0,0,2680,7.92,18.1,44.6,84.0,2,2,2,1,2,5.17,3,1,1,0,2,3,0,1,2024,1.2488126543722209,-1.009231404108817
101460,5,0,2,48,7.19,28.3,87.4,65.8,5,2,1,3,0,8.14,4,2,1,2,0,4,1,0,2023,0.6227998468306843,-1.167145335179537
101461,2,7,2,2222,5.01,23.9,32.8,101.9,3,3,1,0,3,3.0,2,1,5,1,2,2,1,1,2024,-1.246663057882399,-0.8539204499238784
101462,4,6,4,1533,6.15,43.2,29.5,389.5,0,0,4,2,0,2.69,2,1,0,2,0,0,0,0,2024,-0.2690540159682176,1.6414667245782637
101463,2,9,1,2154,5.86,15.0,84.3,123.5,5,3,0,3,0,6.76,4,2,3,1,2,0,0,1,2023,-0.5177440354025268,-0.6665061141476396
101464,1,4,2,1569,6.39,27.4,74.9,35.1,5,0,0,0,3,6.85,1,1,5,1,1,1,1,0,2023,-0.06324158609154851,-1.4335166364911354
101465,1,6,3,2495,4.73,14.9,73.7,174.9,2,2,4,2,0,4.33,1,1,0,1,2,3,0,0,2023,-1.4867775594051797,-0.2205294077171455
101466,1,7,4,366,6.53,14.4,55.7,305.4,5,3,4,4,2,2.95,4,2,2,1,1,0,1,0,2024,0.05681566466984263,0.9117655375976301
101467,2,8,2,1320,8.47,34.0,83.1,165.9,4,2,0,0,3,7.79,0,1,3,2,0,2,1,0,2023,1.7204661395062562,-0.2986187142905783
101468,2,5,2,109,4.99,17.1,50.1,338.3,0,0,3,2,1,3.79,2,1,4,2,1,1,0,1,2024,-1.2638140937054545,1.1972253360716236
101469,1,8,5,1825,7.34,30.5,46.8,230.8,1,3,4,0,2,3.75,3,2,2,1,2,0,1,1,2025,0.7514326155036024,0.26449195200006503
101470,4,0,3,231,8.47,14.5,25.4,351.4,5,1,0,4,3,3.37,0,2,2,2,1,0,0,0,2024,1.7204661395062562,1.3108886600840646
101471,3,2,2,1811,5.82,23.7,39.7,137.2,3,3,2,2,2,4.4,3,1,1,0,1,3,1,1,2024,-0.5520461070486384,-0.5476368363636365
101472,4,6,2,2003,6.55,43.0,23.1,201.2,1,0,2,0,2,6.05,1,2,2,2,0,0,0,1,2024,0.07396670049289807,0.007664899269663595
101473,3,6,3,2563,4.7,30.1,84.0,96.8,2,3,3,3,2,8.82,0,2,2,0,2,0,0,1,2024,-1.5125041131397636,-0.898171056982157
101474,2,7,5,46,7.43,42.7,69.3,175.6,2,3,0,2,0,0.93,1,1,3,2,2,4,0,0,2024,0.8286122767073534,-0.21445579498365638
101475,1,1,4,2562,6.38,11.0,71.7,192.7,2,1,4,1,3,1.68,1,1,3,1,1,0,1,0,2023,-0.07181710400307623,-0.06608611249413407
101476,3,3,3,582,4.76,30.1,66.7,202.3,1,2,2,0,2,8.26,0,0,2,1,0,2,0,0,2024,-1.4610510056705965,0.017209147850861136
101477,4,8,4,2408,6.96,10.4,72.1,167.2,4,2,4,2,1,5.87,4,1,3,2,0,3,1,1,2024,0.4255629348655422,-0.28733914778552705
101478,1,3,3,1809,5.9,42.1,30.0,268.6,5,0,2,1,0,0.54,0,2,4,1,0,3,1,0,2024,-0.4834419637564151,0.592467039608483
101479,4,4,4,2578,4.95,13.3,45.0,149.4,1,3,3,4,1,2.54,2,0,4,0,0,0,1,1,2024,-1.298116165351566,-0.4417824430085385
101480,2,9,0,1627,6.27,11.2,44.0,324.2,0,1,1,4,3,7.05,1,0,2,0,2,2,1,1,2024,-0.1661478010298834,1.074885422439912
101481,1,5,2,2015,7.29,20.9,27.5,109.0,1,3,0,2,2,8.4,2,2,2,2,1,0,0,1,2024,0.7085550259459631,-0.7923166636270592
101482,1,8,4,2736,6.48,10.3,30.5,128.8,1,0,2,2,3,6.0,2,0,4,2,0,4,0,1,2024,0.013938075112203263,-0.6205201891655069
101483,4,6,3,201,8.27,22.8,88.4,312.2,1,0,0,1,2,7.68,4,2,4,1,0,0,1,1,2024,1.548955781275697,0.9707663470086684
101484,2,7,2,1686,7.01,32.3,67.2,221.5,1,1,0,4,3,9.87,2,2,3,1,0,3,1,1,2024,0.46844052442318157,0.18379966854085106
101485,0,0,3,2032,7.61,40.5,36.2,33.5,2,2,2,1,3,5.09,3,1,3,2,2,3,0,0,2023,0.9829715991148562,-1.4473991798819679
101486,0,0,3,1413,7.82,25.5,62.8,210.8,5,0,4,1,3,0.86,2,2,3,2,2,3,1,1,2023,1.163057475256942,0.0909601596146588
101487,5,4,4,1718,7.81,15.5,64.6,237.4,2,2,0,3,1,2.06,3,2,2,1,0,3,1,0,2025,1.1544819573454137,0.32175744348724905
101488,3,3,0,335,8.42,23.8,37.1,68.5,3,0,4,2,2,6.84,1,1,1,2,1,3,1,1,2024,1.677588549948616,-1.1437185432075068
101489,3,9,5,1699,7.07,13.1,87.0,155.7,0,0,3,3,0,3.48,4,0,3,0,1,4,0,0,2023,0.5198936318923494,-0.38711992840713566
101490,1,9,2,1269,6.06,40.2,89.7,121.4,0,1,1,4,2,8.71,3,2,2,2,1,1,1,1,2024,-0.34623367717196935,-0.6847269523481072
101491,1,3,1,2181,8.22,18.6,63.3,109.8,4,2,0,0,1,8.33,4,1,4,1,1,4,1,0,2024,1.5060781917180586,-0.785375391931643
101492,5,3,2,12,6.76,21.9,44.2,258.0,4,3,3,0,2,8.59,1,1,5,0,0,2,1,1,2023,0.254052576634984,0.5004951896442175
101493,1,4,1,1698,7.91,19.3,59.0,180.2,3,1,4,3,1,0.61,1,0,1,2,0,0,1,0,2024,1.240237136460693,-0.17454348273501297
101494,0,4,2,1535,7.15,30.7,75.2,228.5,3,3,0,4,1,1.13,1,1,2,2,0,4,0,0,2024,0.5884977751845727,0.24453579587574323
101495,0,6,1,313,6.89,19.6,26.0,171.8,5,3,0,2,2,5.77,2,1,1,1,2,0,0,1,2024,0.3655343094848466,-0.2474268355368834
101496,4,4,1,900,7.38,32.5,45.0,301.9,4,0,2,3,1,6.66,2,2,0,0,1,1,0,1,2023,0.7857346871497141,0.881397473930184
101497,5,7,2,1779,6.71,10.4,72.2,150.4,3,3,0,0,1,9.45,1,1,1,0,0,2,1,0,2025,0.21117498707734464,-0.43310585338926816
101498,2,7,5,2296,6.85,18.8,35.3,136.2,2,2,1,0,2,5.03,1,1,1,2,0,0,0,1,2024,0.331232237838735,-0.5563134259829068
101499,1,1,3,811,6.56,15.8,93.3,43.2,5,2,1,2,1,9.35,1,0,1,0,0,2,0,0,2024,0.08254221840442579,-1.3632362605750457
101500,2,0,1,2538,6.6,35.4,52.7,252.0,1,0,3,2,0,3.74,1,1,1,1,0,0,1,1,2024,0.11684429005053742,0.4484356519285956
101501,1,6,5,829,6.81,27.4,63.5,114.7,5,1,2,2,3,3.99,3,2,1,2,0,3,0,1,2023,0.29693016619262336,-0.7428601027972184
101502,2,8,3,231,4.71,18.9,25.6,41.5,2,2,0,3,0,8.22,3,0,4,0,0,1,0,1,2024,-1.503928595228236,-1.3779864629278054
101503,1,7,1,97,7.14,19.5,85.4,194.0,0,1,0,1,1,3.4,2,2,5,1,2,3,1,0,2023,0.5799222572730443,-0.054806545989082564
101504,1,6,3,1422,6.03,29.8,28.6,398.8,4,1,4,3,2,4.54,3,2,1,0,1,3,0,1,2024,-0.3719602309065525,1.7221590080374776
101505,2,3,3,959,7.34,22.7,82.5,181.7,3,3,0,4,0,7.34,1,0,0,2,0,4,1,1,2023,0.7514326155036024,-0.16152859830610752
101506,2,8,2,291,7.88,35.8,35.9,58.1,0,2,3,4,2,3.5,2,1,5,2,0,1,1,0,2023,1.2145105827261091,-1.2339550752479183
101507,0,9,0,2724,5.53,26.0,22.3,158.9,0,1,1,1,0,5.93,4,2,3,1,1,3,0,1,2024,-0.8007361264829477,-0.3593548416254705
101508,5,7,5,2664,6.57,38.7,61.0,16.3,5,0,3,1,1,3.49,0,2,5,2,1,2,0,1,2024,0.09111773631595427,-1.596636521333417
101509,0,6,3,1596,8.3,40.1,37.1,88.0,1,2,3,4,0,2.41,4,1,0,2,1,2,0,0,2024,1.5746823350102819,-0.9745250456317357
101510,3,8,3,2571,7.91,37.1,49.5,201.8,4,3,2,3,3,4.91,2,1,2,1,2,4,1,0,2025,1.240237136460693,0.012870853041225979
101511,0,6,3,692,6.52,11.1,29.9,354.6,5,3,1,3,1,7.64,3,2,2,2,1,3,1,1,2024,0.048240146758314145,1.33865374686573
101512,5,7,2,1169,6.57,22.9,75.6,313.7,0,2,0,2,2,7.75,1,2,4,1,0,2,0,0,2024,0.09111773631595427,0.9837812314375738
101513,1,0,3,2011,5.32,21.8,55.2,132.3,4,2,1,1,3,7.67,4,1,4,2,2,2,1,0,2024,-0.9808220026250336,-0.5901521254980607
101514,4,8,2,902,5.05,24.0,93.5,90.4,1,1,0,2,0,6.32,0,0,0,0,2,2,1,1,2023,-1.2123609862362874,-0.9537012305454869
101515,3,1,3,1198,4.78,27.1,72.7,205.3,0,2,0,4,2,8.79,4,2,0,0,1,1,1,1,2024,-1.4438999698475403,0.043238916708672075
101516,1,5,4,791,4.84,42.8,48.4,230.6,5,1,3,1,0,8.02,1,1,3,0,2,3,1,0,2023,-1.3924468623783732,0.26275663407621086
101517,3,2,5,887,7.36,14.7,41.8,57.9,2,1,3,4,1,8.21,0,2,2,1,1,0,0,1,2023,0.7685836513266586,-1.2356903931717722
101518,3,1,2,599,7.37,43.0,59.6,216.0,2,0,0,2,1,4.88,2,1,2,0,2,2,1,0,2023,0.7771591692381863,0.13607842563486433
101519,5,2,1,895,6.4,31.1,93.9,375.1,3,1,1,2,0,8.69,3,2,2,0,2,3,1,1,2024,-0.05466606818002002,1.5165238340607714
101520,5,4,5,2480,6.37,33.0,87.1,157.2,0,0,4,1,1,9.64,0,0,0,0,1,3,1,1,2024,-0.08039262191460395,-0.3741050439782302
101521,3,4,1,1148,6.9,34.8,91.3,97.8,1,2,3,2,3,7.59,2,0,1,2,2,2,1,1,2023,0.3741098273963751,-0.8894944673628867
101522,5,8,5,1433,5.57,37.2,61.4,264.4,0,3,3,4,0,3.57,4,0,0,0,0,2,0,0,2023,-0.766434054836836,0.5560253632075473
101523,1,2,4,1321,6.97,24.2,34.9,384.7,4,0,3,0,0,5.36,4,0,3,1,2,0,0,0,2024,0.4341384527770699,1.599819094405766
101524,2,7,4,2036,6.14,22.4,50.5,163.7,2,3,1,3,1,5.67,1,1,1,2,0,3,0,0,2024,-0.2776295338797461,-0.31770721145297315
101525,4,9,1,1488,6.49,14.7,57.2,67.6,3,2,0,0,3,1.7,2,1,1,1,1,2,0,0,2023,0.022513593023730984,-1.1515274738648502
101526,3,4,0,2593,6.92,33.1,50.1,363.6,1,2,3,1,2,6.56,2,2,2,0,2,2,1,1,2025,0.39126086321943054,1.4167430534391627
101527,2,3,2,2143,5.97,43.6,81.5,341.6,4,0,1,3,0,2.14,3,0,3,0,1,3,0,1,2024,-0.42341333837572037,1.2258580818152158
101528,3,0,3,747,5.64,19.5,84.2,12.8,1,3,4,1,2,1.22,1,0,4,0,0,2,1,1,2025,-0.7064054294561412,-1.6270045850008632
101529,0,8,4,755,5.3,18.1,79.8,225.3,0,3,0,3,3,0.55,0,1,5,2,2,4,1,0,2024,-0.9979730384480898,0.21677070909407833
101530,4,6,3,1186,6.13,14.0,70.7,280.8,3,0,0,2,0,7.35,2,1,4,2,2,3,0,1,2024,-0.2862050517912738,0.6983214329635807
101531,1,5,1,2025,4.5,43.4,81.1,361.6,3,0,0,0,2,0.65,3,2,2,1,2,0,1,1,2024,-1.6840144713703218,1.399389874200622
101532,4,4,5,2602,7.74,39.3,27.0,295.5,4,1,1,1,0,9.62,3,1,1,0,0,2,0,0,2024,1.0944533319647187,0.8258673003668542
101533,4,7,4,1887,6.78,43.1,53.2,239.7,4,1,1,4,2,5.03,0,0,1,2,1,3,1,0,2023,0.2712036124580402,0.34171359961157066
101534,3,7,0,2595,4.8,27.5,71.5,316.8,5,2,1,0,2,6.04,3,0,4,2,2,3,0,1,2023,-1.426748934024485,1.010678659257312
101535,5,5,4,2530,8.27,12.3,50.2,9.4,0,3,2,4,2,3.63,3,0,4,0,1,1,0,0,2025,1.548955781275697,-1.6565049897063824
101536,2,8,2,1472,8.14,39.6,29.6,37.2,0,2,1,0,2,6.1,1,0,4,0,0,4,1,1,2024,1.4374740484258353,-1.4152957982906675
101537,3,7,3,1458,5.57,41.5,89.6,161.0,4,1,1,0,0,8.96,2,1,0,1,0,1,0,1,2024,-0.766434054836836,-0.3411340034250029
101538,0,0,1,1061,7.45,26.7,29.2,371.2,2,3,2,1,1,4.81,2,0,5,0,0,1,1,1,2023,0.8457633125304096,1.482685134545617
101539,0,7,4,2037,5.97,10.7,27.5,198.5,3,3,3,1,0,7.05,0,2,0,0,1,3,0,0,2024,-0.42341333837572037,-0.01576189270236615
101540,3,1,0,918,7.28,34.5,72.8,197.0,4,2,1,0,3,9.19,2,2,4,2,1,0,0,1,2024,0.6999795080344353,-0.028776777131271622
101541,4,5,0,1334,6.3,17.0,43.1,16.9,2,3,0,2,3,6.52,3,1,4,2,0,0,1,0,2024,-0.1404212472952995,-1.591430567561855
101542,5,5,1,677,5.72,37.0,44.5,96.9,3,2,0,4,2,2.11,1,0,4,2,1,4,0,0,2023,-0.637801286163918,-0.89730339802023
101543,3,8,1,2161,5.02,25.9,58.0,275.0,5,1,3,2,3,6.52,2,0,5,1,0,3,0,1,2023,-1.2380875399708713,0.6479972131718128
101544,5,7,1,2271,4.68,20.4,41.0,58.4,2,3,1,3,3,3.25,0,2,0,1,0,3,1,1,2024,-1.5296551489628198,-1.2313520983621369
101545,0,7,0,846,6.59,33.2,48.6,287.8,4,2,4,0,3,3.69,4,1,4,0,1,1,0,1,2024,0.1082687721390097,0.7590575602984729
101546,0,2,3,796,6.66,10.8,26.0,167.2,3,3,2,2,1,9.46,1,0,4,1,0,2,0,1,2024,0.16829739751970527,-0.28733914778552705
101547,2,2,2,2005,4.85,39.6,74.9,244.4,5,0,0,2,0,8.29,3,0,4,2,0,3,0,1,2024,-1.3838713444668456,0.38249357082214125
101548,3,2,2,1120,5.39,27.9,61.2,215.3,4,2,3,4,0,5.87,1,0,0,1,0,0,1,1,2023,-0.9207933772443387,0.1300048129013752
101549,3,3,5,2647,8.11,40.7,80.1,377.4,3,0,2,3,1,1.44,2,1,0,1,2,0,1,0,2024,1.4117474946912505,1.5364799901850927
101550,5,9,1,726,6.48,39.6,57.9,299.2,5,2,1,2,0,1.82,0,1,2,1,2,3,0,1,2024,0.013938075112203263,0.8579706819581543
101551,2,4,1,687,7.43,15.8,46.4,105.9,4,1,1,3,1,3.82,1,2,2,0,0,1,1,0,2023,0.8286122767073534,-0.8192140914467971
101552,0,6,2,1963,5.97,29.4,27.5,322.0,5,3,0,1,2,4.01,2,1,5,2,2,3,0,0,2024,-0.42341333837572037,1.0557969252775175
101553,4,9,1,1808,7.4,17.3,86.4,246.5,0,3,1,2,0,4.57,3,0,1,2,1,0,1,1,2024,0.8028857229727703,0.40071440902260885
101554,2,5,3,496,8.27,36.4,35.6,135.1,2,3,0,4,3,8.19,1,0,0,2,1,2,0,1,2024,1.548955781275697,-0.5658576745641041
101555,3,1,4,1929,7.56,25.4,73.7,154.6,2,2,3,0,0,2.51,3,1,2,2,1,2,1,1,2024,0.940094009557216,-0.39666417698833295
101556,3,9,0,1767,8.4,20.9,54.6,269.6,5,0,4,4,3,5.64,1,0,4,2,1,0,0,1,2023,1.6604375141255605,0.6011436292277533
101557,0,9,2,2366,7.55,12.0,94.9,301.0,5,0,0,2,2,8.71,3,1,5,0,0,4,1,1,2024,0.9315184916456883,0.873588543272841
101558,1,2,0,1814,7.93,13.9,46.1,350.6,1,2,1,1,0,2.42,0,2,3,1,2,4,0,0,2023,1.2573881722837486,1.3039473883886488
101559,1,8,0,212,7.65,39.2,32.2,341.7,1,2,2,0,1,7.02,0,0,3,2,1,4,0,1,2023,1.0172736707609678,1.2267257407771426
101560,3,1,4,1430,7.82,24.7,34.5,113.9,5,2,1,1,1,5.3,1,2,2,2,1,3,0,0,2023,1.163057475256942,-0.7498013744926346
101561,4,0,4,1453,7.72,37.7,63.6,312.3,3,2,4,2,3,2.32,2,2,3,0,2,4,0,0,2024,1.0773022961416625,0.9716340059705956
101562,4,2,3,130,7.99,12.6,38.5,278.1,1,2,4,3,2,4.39,4,1,5,0,0,4,1,0,2023,1.3088412797529163,0.6748946409915509
101563,3,9,0,2450,5.69,10.4,42.5,231.2,5,0,2,1,2,4.07,1,0,5,0,0,3,1,1,2023,-0.6635278398985011,0.267962587847773
101564,1,1,2,1469,8.01,41.9,39.9,184.9,0,1,3,0,2,5.72,0,2,1,0,1,2,0,0,2024,1.3259923155759719,-0.13376351152444235
101565,0,8,4,2650,8.49,18.2,74.5,151.2,1,1,3,3,0,0.58,2,1,4,2,2,2,1,0,2023,1.7376171753293115,-0.4261645816938521
101566,1,1,5,21,6.34,27.1,21.7,274.8,2,0,3,1,2,3.29,1,2,3,1,1,4,0,0,2024,-0.10611917564918787,0.6462618952479589
101567,5,9,1,1548,5.7,15.8,50.5,92.9,0,2,3,4,2,5.58,3,1,4,2,0,4,0,1,2023,-0.6549523219869734,-0.9320097564973112
101568,0,1,5,540,6.53,15.5,70.3,301.6,5,1,2,2,0,1.55,4,0,3,0,0,4,0,0,2024,0.05681566466984263,0.8787944970444034
101569,0,8,5,1278,4.78,30.9,39.8,211.0,3,0,0,1,1,5.42,3,0,5,0,0,3,1,0,2024,-1.4438999698475403,0.09269547753851276
101570,4,4,3,2577,6.7,30.4,50.1,379.6,1,0,3,1,2,7.88,3,2,3,1,0,0,0,1,2023,0.20259946916581692,1.5555684873474878
101571,4,3,1,778,7.88,25.1,82.2,329.2,5,0,0,4,1,2.29,3,0,3,0,0,3,1,1,2024,1.2145105827261091,1.1182683705362637
101572,3,3,3,1940,5.66,20.4,42.2,290.2,3,2,3,0,2,2.68,0,1,1,2,1,3,0,1,2025,-0.689254393633085,0.7798813753847215
101573,2,6,2,5,7.36,16.0,27.8,95.0,5,1,1,3,0,4.11,3,2,1,0,2,4,1,0,2024,0.7685836513266586,-0.9137889182968436
101574,4,7,2,1308,4.68,44.0,73.7,129.3,1,3,3,1,3,3.53,0,2,3,0,0,1,1,1,2023,-1.5296551489628198,-0.6161818943558717
101575,4,4,2,1230,7.0,15.1,34.2,343.8,1,0,2,0,1,2.93,3,0,1,0,2,2,0,1,2025,0.45986500651165385,1.2449465789776104
101576,5,2,4,1053,7.99,33.2,45.6,273.5,5,0,1,4,2,0.69,4,2,0,1,2,0,1,0,2025,1.3088412797529163,0.6349823287429073
101577,5,0,1,2042,6.45,38.5,91.6,370.3,1,0,2,2,3,9.14,1,1,1,1,0,3,0,1,2024,-0.011788478622380657,1.4748762038882737
101578,4,3,5,1406,5.94,26.3,71.7,353.6,4,0,0,2,1,2.47,3,1,4,0,2,1,1,0,2024,-0.44913989211030353,1.3299771572464596
101579,0,6,1,2555,7.76,44.3,86.0,112.0,3,3,2,3,3,1.51,2,1,2,2,1,2,0,1,2023,1.1116043677877743,-0.7662868947692483
101580,5,3,1,302,5.66,31.5,80.3,359.7,4,3,2,3,1,6.43,2,1,5,2,0,0,1,0,2024,-0.689254393633085,1.3829043539240082
101581,0,5,1,14,5.25,13.5,47.2,200.5,1,2,3,2,1,0.91,2,1,4,1,0,0,1,0,2024,-1.040850628005729,0.001591286536174474
101582,5,5,2,960,5.22,32.6,54.8,198.1,2,2,4,1,1,4.56,3,2,4,1,1,1,1,1,2023,-1.0665771817403131,-0.019232528550074325
101583,3,5,2,2673,5.36,28.1,75.2,222.7,3,3,4,4,1,9.33,4,1,5,1,2,1,1,0,2024,-0.946519930978922,0.19421157608397532
101584,2,2,3,1045,6.35,13.1,65.7,115.3,1,1,1,1,3,2.02,4,0,5,2,2,3,0,0,2025,-0.09754365773766015,-0.7376541490256562
101585,5,2,3,1493,6.63,12.7,72.4,249.5,0,2,3,0,3,2.3,0,1,4,1,0,2,0,0,2023,0.14257084378512136,0.4267441778804198
101586,3,6,2,1285,7.38,28.5,49.7,128.9,1,0,3,0,1,6.3,3,0,3,0,0,4,0,0,2023,0.7857346871497141,-0.6196525302035799
101587,4,9,5,2621,7.19,12.6,54.6,356.3,1,0,0,4,2,1.4,0,1,2,0,0,0,0,1,2024,0.6227998468306843,1.3534039492184893
101588,2,0,2,2758,8.3,12.7,90.0,145.3,3,1,2,2,2,8.52,3,2,3,2,1,1,0,1,2024,1.5746823350102819,-0.4773564604475467
101589,5,9,2,1153,6.26,32.2,78.1,13.5,0,3,2,2,3,6.13,4,0,5,0,0,4,0,0,2023,-0.17472331894141113,-1.6209309722673741
101590,5,9,4,506,5.88,22.2,55.2,133.7,0,0,4,3,2,1.52,1,0,5,0,2,3,0,0,2023,-0.5005929995794713,-0.5780049000310825
101591,4,3,0,387,4.63,26.5,91.6,46.3,4,0,0,1,1,9.49,3,1,0,2,1,4,0,0,2024,-1.5725327385204593,-1.3363388327553078
101592,5,6,0,2035,7.05,32.6,82.0,42.8,5,2,2,2,1,5.3,0,0,4,0,2,3,0,0,2024,0.5027425960692932,-1.366706896422754
101593,1,8,2,1931,6.85,39.1,25.4,276.3,0,2,2,2,1,5.57,3,0,4,0,2,1,1,0,2024,0.331232237838735,0.6592767796768643
101594,5,5,4,1049,5.86,31.7,86.8,198.5,2,1,4,4,3,8.33,0,2,3,0,0,4,1,1,2023,-0.5177440354025268,-0.01576189270236615
101595,4,3,2,1115,4.91,12.2,23.9,152.1,1,2,0,1,3,3.7,2,2,5,2,0,0,1,0,2023,-1.3324182369976778,-0.41835565103650874
101596,3,3,3,1991,7.47,11.8,36.6,109.7,3,3,0,4,2,5.7,4,0,5,0,1,0,1,0,2024,0.862914348353465,-0.7862430508935699
101597,3,0,4,384,5.04,43.0,80.3,72.3,2,3,0,3,0,4.36,3,2,4,1,2,1,1,1,2024,-1.220936504147815,-1.11074750265428
101598,3,8,2,983,7.66,27.9,29.6,295.6,5,3,2,0,3,4.27,3,2,0,1,0,4,0,0,2023,1.0258491886724956,0.8267349593287815
101599,0,6,5,721,6.0,27.4,45.7,96.8,4,0,0,1,0,4.29,4,1,2,1,2,3,0,1,2023,-0.39768678464113644,-0.898171056982157
101600,3,2,5,47,7.59,16.0,23.3,261.5,5,2,4,4,1,7.85,4,1,3,2,2,1,0,1,2024,0.9658205632918,0.5308632533116636
101601,5,5,3,2280,6.47,17.2,75.3,279.9,2,0,4,0,0,2.84,0,2,4,2,2,1,1,0,2023,0.005362557200674782,0.6905125023062372
101602,0,9,5,2512,4.92,44.4,84.5,275.2,0,2,0,3,3,9.42,0,0,1,2,1,0,1,0,2023,-1.32384271908615,0.6497325310956668
101603,2,0,2,2009,5.26,25.5,25.4,155.9,2,3,2,1,0,7.55,0,2,5,1,2,2,1,1,2023,-1.0322751100942014,-0.38538461048328143
101604,0,9,3,1068,5.82,30.8,85.4,19.0,4,0,4,4,2,4.16,0,1,4,2,2,2,0,1,2023,-0.5520461070486384,-1.5732097293613874
101605,3,0,2,418,7.28,13.7,69.9,114.5,0,1,3,1,3,2.39,1,1,5,0,2,1,0,1,2023,0.6999795080344353,-0.7445954207210724
101606,1,1,2,2609,4.57,25.3,21.6,193.4,1,3,4,3,3,5.26,1,1,3,0,2,2,0,1,2023,-1.6239858459896264,-0.0600124997606447
101607,3,6,2,881,5.03,23.2,70.4,313.0,2,2,2,4,1,5.54,2,0,4,1,0,3,1,0,2023,-1.2295120220593427,0.9777076187040847
101608,2,7,2,1639,5.3,20.1,32.1,99.7,3,3,4,2,2,2.64,0,0,5,0,0,3,1,0,2023,-0.9979730384480898,-0.8730089470862731
101609,2,8,0,1429,6.75,43.1,34.7,256.7,3,0,4,4,2,8.26,3,1,2,0,1,0,1,1,2023,0.24547705872345627,0.48921562313916594
101610,0,6,5,1549,5.52,19.2,22.9,122.2,4,0,1,0,1,7.57,3,1,3,1,1,3,1,1,2023,-0.8093116443944761,-0.6777856806526911
101611,3,4,4,124,5.38,34.7,78.7,182.1,3,3,4,4,0,7.13,2,2,1,1,0,3,0,0,2024,-0.9293688951558665,-0.15805796245839934
101612,4,7,0,1071,5.14,23.9,63.5,379.2,1,1,1,2,2,1.15,4,1,5,2,1,0,1,1,2024,-1.1351813250325364,1.5520978514997794
101613,1,2,3,1390,5.82,27.8,21.8,125.2,2,1,4,2,0,8.29,1,2,1,1,1,2,1,1,2023,-0.5520461070486384,-0.6517559117948801
101614,2,5,0,1526,6.3,20.0,42.4,153.2,4,2,2,1,0,8.44,4,0,0,2,2,3,1,0,2025,-0.1404212472952995,-0.40881140245531145
101615,3,4,1,2701,6.25,23.8,83.5,170.8,0,1,1,0,1,5.74,3,1,4,1,1,2,1,0,2023,-0.18329883685293885,-0.25610342515615375
101616,1,7,3,629,7.47,28.6,80.7,312.3,3,2,4,4,3,2.54,3,2,2,1,0,2,1,1,2023,0.862914348353465,0.9716340059705956
101617,1,7,1,1983,7.7,22.1,32.9,1.1,2,2,0,2,3,4.78,2,2,2,2,0,1,0,1,2024,1.0601512603186072,-1.728520683546326
101618,2,4,4,972,6.72,16.6,84.5,103.1,1,0,2,3,2,2.65,3,2,2,0,1,0,1,0,2024,0.21975050498887236,-0.8435085423807541
101619,3,7,2,1319,6.5,17.5,40.4,67.9,1,1,1,4,3,7.33,1,0,5,1,2,4,0,1,2023,0.031089110935258703,-1.148924496979069
101620,5,2,3,2146,6.35,35.0,75.2,55.3,4,3,0,4,0,9.68,2,1,2,2,1,0,0,0,2024,-0.09754365773766015,-1.2582495261818751
101621,3,9,2,2303,5.32,16.5,29.4,55.4,2,0,1,1,3,7.61,0,2,1,0,2,1,0,0,2024,-0.9808220026250336,-1.257381867219948
101622,2,7,0,1286,7.63,36.1,65.3,274.5,4,1,1,4,0,0.67,4,0,5,2,1,2,1,1,2023,1.0001226349379115,0.6436589183621776
101623,0,4,2,852,7.05,10.3,22.5,340.8,1,2,2,2,3,7.0,1,2,4,0,0,2,0,0,2023,0.5027425960692932,1.2189168101197996
101624,1,5,5,729,7.25,37.7,43.0,14.4,2,2,4,4,2,9.36,1,0,0,0,1,4,1,1,2025,0.6742529542998514,-1.6131220416100307
101625,4,8,3,955,4.93,27.2,77.6,88.7,3,3,2,2,3,3.06,1,1,0,0,2,1,1,0,2023,-1.3152672011746223,-0.9684514328982465
101626,5,5,3,658,8.47,16.9,63.2,370.1,3,3,4,0,2,1.9,1,1,5,1,0,4,1,0,2024,1.7204661395062562,1.4731408859644197
101627,3,6,4,2712,8.29,41.0,36.1,253.6,1,0,4,2,1,7.73,1,0,1,2,2,4,0,0,2023,1.5661068170987527,0.462318195319428
101628,5,5,1,2751,5.22,36.8,45.4,70.3,5,3,2,4,1,4.5,3,0,3,0,1,0,0,0,2024,-1.0665771817403131,-1.1281006818928205
